id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
261,37,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0,0,1413,1116,1830
261,37,1,3,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,0,NaN,1120,1050,1180
261,37,1,4,4,15,-1.5487949406954,0.807354922057604,0.00855998136220558,0,3.17805383034795,100,1,3,1,1324,521,697
261,37,1,5,5,15,-1.44661666762821,0.678071905112638,0.00543126911355016,0,4.78749174278205,100,1,3,1,1257,1090,2596
261,37,1,6,6,15,-1.35677964944704,0.584962500721156,0.00367160149046367,0,6.5792512120101,100,1,3,1,1293,969,1176
261,37,1,7,7,15,-1.27761343681912,0.514573172829758,0.00260198748089857,0,6.5792512120101,100,1,3,1,633,1000,277
261,37,1,8,8,15,-1.20751874963942,0.459431618637297,0.00191286899787533,0,6.5792512120101,100,1,3,1,511,934,130
261,37,1,9,9,15,-1.14511041438158,0.415037499278844,0.00144823907625648,0,6.5792512120101,100,1,1,0,1568,938,870
261,37,1,10,10,15,-1.08923007884258,0.37851162325373,0.00112327902986537,0,6.5792512120101,100,1,3,1,634,1007,1489
261,37,1,11,11,15,-1.03892059503159,0.347923303420307,0.000889032116172857,0,6.5792512120101,100,1,3,1,497,1020,324
261,37,1,12,12,15,-0.993392729010363,0.321928094887362,0.000715834762216511,0,6.5792512120101,100,1,3,1,440,970,2780
261,37,1,13,13,15,-0.951994081908783,0.299560281858908,0.000584973739729195,0,6.5792512120101,100,1,0,NaN,426,-564,510
261,37,1,14,14,15,-0.914182838435214,0.280107919192735,0.000484234433789272,0,6.5792512120101,100,1,3,1,464,867,383
261,37,1,15,15,15,-0.879506460812006,0.263034405833794,0.000405407486289974,1,6.5792512120101,100,1,3,1,1229,-214,57
262,37,2,16,1,7,-1.92192809488736,2,0.0780719051126377,0,0,60,0,NaN,NaN,NaN,NaN,NaN
262,37,2,17,2,7,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,60,0,NaN,NaN,NaN,NaN,NaN
262,37,2,18,3,7,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,NaN,NaN,NaN,NaN,NaN
262,37,2,19,4,7,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,NaN,NaN,NaN,NaN,NaN
262,37,2,20,5,7,-1.83659166810898,3,0.0522972207799098,0,1.79175946922805,60,0,NaN,NaN,NaN,NaN,NaN
262,37,2,21,6,7,-1.76096404744368,1.16992500144231,0.00896095399863128,0,3.17805383034795,60,1,NaN,NaN,NaN,NaN,NaN
262,37,2,22,7,7,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,NaN,NaN,NaN,NaN,NaN
263,38,1,1,1,15,-1.92192809488736,2,0.0780719051126377,0,0,100,0,0,NaN,1366,1050,2100
263,38,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0,0,1403,1053,2080
263,38,1,3,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,0,0,2041,713,1360
263,38,1,4,4,15,-1.5487949406954,0.807354922057604,0.00855998136220558,0,3.17805383034795,100,1,0,0,2038,1101,1429
263,38,1,5,5,15,-1.44661666762821,0.678071905112638,0.00543126911355016,0,4.78749174278205,100,1,0,0,1285,1055,2200
263,38,1,6,6,15,-1.35677964944704,0.584962500721156,0.00367160149046367,0,6.5792512120101,100,1,0,0,1523,1103,2203
263,38,1,7,7,15,-1.27761343681912,0.514573172829758,0.00260198748089857,0,6.5792512120101,100,1,0,0,1384,1034,2297
263,38,1,8,8,15,-1.20751874963942,0.459431618637297,0.00191286899787533,0,6.5792512120101,100,1,0,0,1121,763,2586
263,38,1,9,9,15,-1.14511041438158,0.415037499278844,0.00144823907625648,0,6.5792512120101,100,1,0,0,679,754,3916
263,38,1,10,10,15,-1.08923007884258,0.37851162325373,0.00112327902986537,0,6.5792512120101,100,1,2,1,-3341,1021,3916
263,38,1,11,11,15,-1.03892059503159,0.347923303420307,0.000889032116172857,0,6.5792512120101,100,1,0,0,1188,1024,2129
263,38,1,12,12,15,-0.993392729010363,0.321928094887362,0.000715834762216511,0,6.5792512120101,100,1,0,0,1255,734,2440
263,38,1,13,13,15,-0.951994081908783,0.299560281858908,0.000584973739729195,0,6.5792512120101,100,1,0,0,669,702,3036
263,38,1,14,14,15,-0.914182838435214,0.280107919192735,0.000484234433789272,0,6.5792512120101,100,1,0,0,1277,760,2429
263,38,1,15,15,15,-0.879506460812006,0.263034405833794,0.000405407486289974,0,6.5792512120101,100,1,0,0,164,747,200
264,38,2,16,1,15,-1.92192809488736,2,0.0780719051126377,0,0,60,0,NaN,NaN,NaN,NaN,NaN
264,38,2,17,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,NaN,NaN,NaN,NaN,NaN
264,38,2,18,3,15,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,NaN,NaN,NaN,NaN,NaN
264,38,2,19,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,NaN,NaN,NaN,NaN,NaN
264,38,2,20,5,15,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,60,1,NaN,NaN,NaN,NaN,NaN
264,38,2,21,6,15,-1.76096404744368,3.16992500144231,0.0479969065549501,0,3.17805383034795,60,0,0,NaN,242,761,3183
264,38,2,22,7,15,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,NaN,NaN,NaN,NaN,NaN
264,38,2,23,8,15,-1.79248125036058,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,0,0,1091,894,2320
264,38,2,24,9,15,-1.72724860626392,1,0.00427254791507445,0,3.17805383034795,60,1,0,0,1607,753,1576
264,38,2,25,10,15,-1.66449777920046,0.893084796083488,0.00316769776485714,0,3.17805383034795,60,1,0,NaN,1401,-62,37
264,38,2,26,11,15,-1.72323142879762,2.8073549220576,0.0174568265933169,0,2.484906649788,60,0,0,NaN,1802,751,1550
264,38,2,27,12,15,-1.78063906222957,2.90689059560852,0.0165710644937353,0,1.79175946922805,60,0,0,0,1642,1105,810
264,38,2,28,13,15,-1.73222166376165,1,0.00249745363088484,0,1.79175946922805,60,1,0,NaN,1482,739,1764
264,38,2,29,14,15,-1.68497744848673,0.917537839808027,0.00198400283305474,0,3.17805383034795,60,1,0,0,1210,724,2093
264,38,2,30,15,15,-1.74877259474022,3.16992500144231,0.0143599881125936,1,1.79175946922805,60,0,0,0,1315,743,2093
265,38,3,31,1,15,-1.92192809488736,2,0.0780719051126377,0,0,80,0,-1,0,1125,1132,2210
265,38,3,32,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0,0,1105,1125,2293
265,38,3,33,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,80,1,0,0,2036,1032,1443
265,38,3,34,4,15,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,0,0,1572,761,1393
265,38,3,35,5,15,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,80,1,0,NaN,144,1097,3489
265,38,3,36,6,15,-1.57095059445467,0.84799690655495,0.00581755005522627,0,4.78749174278205,80,1,0,0,1319,909,2283
265,38,3,37,7,15,-1.49111485005519,0.736965594166206,0.00401892619144098,0,4.78749174278205,80,1,0,0,720,1087,2817
265,38,3,38,8,15,-1.41829583405449,0.652076696579693,0.00289916987773837,0,4.78749174278205,80,1,0,0,1659,762,1729
265,38,3,39,9,15,-1.54659356429494,3.58496250072116,0.038368936426218,0,3.17805383034795,80,0,-1,0,1541,1094,683
265,38,3,40,10,15,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,0,NaN,1210,1080,1723
265,38,3,41,11,15,-1.42560519901694,0.637429920615292,0.00179972207911885,0,4.78749174278205,80,1,0,NaN,633,734,3053
265,38,3,42,12,15,-1.37164076218686,0.584962500721156,0.00142426818659878,0,4.78749174278205,80,1,0,0,1479,832,1773
265,38,3,43,13,15,-1.49606591154385,4,0.0301842175731901,0,3.17805383034795,80,0,-1,0,1902,1072,1510
265,38,3,44,14,15,-1.44661666762821,0.628031222613042,0.00122509453059963,0,3.17805383034795,80,1,0,0,206,1115,3156
265,38,3,45,15,15,-1.40025823261021,0.584962500721156,0.00100821570710418,0,4.78749174278205,80,1,0,0,181,725,2456
266,38,4,46,1,5,-1.92192809488736,2,0.0780719051126377,0,0,100,0,0,0,1476,705,1697
266,38,4,47,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,2,0,1744,784,1506
266,38,4,48,3,5,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,0,NaN,1305,722,2080
266,38,4,49,4,5,-1.5487949406954,0.807354922057604,0.00855998136220557,0,3.17805383034795,100,1,0,0,1139,1036,2070
266,38,4,50,5,5,-1.44661666762821,0.678071905112638,0.00543126911355016,1,4.78749174278205,100,1,-1,0,1673,353,180
267,38,5,51,1,15,-1.92192809488736,2,0.0780719051126377,0,0,80,0,NaN,NaN,NaN,NaN,NaN
267,38,5,52,2,15,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,80,0,0,NaN,1210,728,1756
267,38,5,53,3,15,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0,NaN,1690,926,1703
267,38,5,54,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,0,0,1313,800,2233
267,38,5,55,5,15,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,80,1,0,0,171,694,3309
267,38,5,56,6,15,-1.57095059445467,0.84799690655495,0.00581755005522627,0,4.78749174278205,80,1,0,0,136,765,2920
267,38,5,57,7,15,-1.68581570915303,3.32192809488736,0.0443146580682469,0,3.17805383034795,80,0,4,0,1350,741,2107
267,38,5,58,8,15,-1.61400546285422,0.874469117916141,0.00419803036240251,0,4.78749174278205,80,1,0,0,851,790,1919
267,38,5,59,9,15,-1.54659356429494,0.777607578663552,0.00307359977538463,0,4.78749174278205,80,1,0,0,383,739,3003
267,38,5,60,10,15,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,0,0,-23,754,670
267,38,5,61,11,15,-1.60493559474313,3.8073549220576,0.0337976597824188,0,3.17805383034795,80,0,0,NaN,1304,674,870
267,38,5,62,12,15,-1.5487949406954,0.736965594166206,0.00189252901167483,0,3.17805383034795,80,1,4,0,674,705,2633
267,38,5,63,13,15,-1.49606591154385,0.678071905112638,0.00151002705844209,0,4.78749174278205,80,1,0,0,-31,711,694
267,38,5,64,14,15,-1.44661666762821,0.628031222613042,0.00122509453059963,0,4.78749174278205,80,1,0,0,1502,855,1230
267,38,5,65,15,15,-1.40025823261021,0.584962500721156,0.00100821570710418,0,4.78749174278205,80,1,0,0,1002,812,1310
268,38,6,66,1,9,-1.92192809488736,2,0.0780719051126377,0,0,60,0,3,0,1974,1033,1106
268,38,6,67,2,9,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,60,0,0,NaN,1150,756,640
268,38,6,68,3,9,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,3,0,1511,1045,1660
268,38,6,69,4,9,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0,NaN,2009,1032,1373
268,38,6,70,5,9,-1.83659166810898,3,0.0522972207799098,0,1.79175946922805,60,0,-1,0,119,752,3183
268,38,6,71,6,9,-1.76096404744368,1.16992500144231,0.00896095399863128,0,3.17805383034795,60,1,0,0,1182,1059,1530
268,38,6,72,7,9,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,0,NaN,1216,758,1516
268,38,6,73,8,9,-1.72957395851362,2.4594316186373,0.0207097430964302,0,3.17805383034795,60,0,3,0,1390,748,1473
268,38,6,74,9,9,-1.83392721764183,3.58496250072116,0.0383689364262179,1,1.79175946922805,60,0,0,NaN,1530,1013,1490
269,38,7,75,1,11,-1.92192809488736,2,0.0780719051126377,0,0,60,0,NaN,NaN,NaN,NaN,NaN
269,38,7,76,2,11,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,-1,0,1658,1038,1427
269,38,7,77,3,11,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,0,NaN,1240,736,1464
269,38,7,78,4,11,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,0,NaN,1849,905,1296
269,38,7,79,5,11,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,0,NaN,1640,1096,1250
269,38,7,80,6,11,-1.76096404744368,1.16992500144231,0.00896095399863129,0,3.17805383034795,60,1,0,NaN,1082,802,1220
269,38,7,81,7,11,-1.78992907531,2.32192809488736,0.0220317037194712,0,2.484906649788,60,0,0,NaN,1080,880,2170
269,38,7,82,8,11,-1.72957395851362,1.13750352374993,0.00598632083303806,0,2.484906649788,60,1,3,0,1400,1053,1633
269,38,7,83,9,11,-1.83392721764183,3.58496250072116,0.038368936426218,0,2.484906649788,60,0,0,NaN,1691,735,1240
269,38,7,84,10,11,-1.77832835373141,1.11547721741994,0.00428100675171191,0,3.17805383034795,60,1,0,NaN,2127,821,194
269,38,7,85,11,11,-1.72323142879762,1,0.00320836801836342,1,3.17805383034795,60,1,1,1,-30,803,490
270,38,8,86,1,6,-1.92192809488736,2,0.0780719051126377,0,0,100,0,0,NaN,1363,714,1600
270,38,8,87,2,6,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,4,0,536,730,2443
270,38,8,88,3,6,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,0,NaN,1136,809,2100
270,38,8,89,4,6,-1.5487949406954,0.807354922057604,0.00855998136220558,0,3.17805383034795,100,1,-1,0,548,739,2833
270,38,8,90,5,6,-1.44661666762821,0.678071905112638,0.00543126911355016,0,4.78749174278205,100,1,0,0,87,763,513
270,38,8,91,6,6,-1.35677964944704,0.584962500721156,0.00367160149046367,1,6.5792512120101,100,1,4,0,466,718,1369
271,38,9,92,1,5,-1.92192809488736,2,0.0780719051126377,0,0,80,0,NaN,NaN,NaN,NaN,NaN
271,38,9,93,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0,NaN,1442,1069,133
271,38,9,94,3,5,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,0,NaN,1305,1084,1466
271,38,9,95,4,5,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,0,NaN,1193,1063,1896
271,38,9,96,5,5,-1.65774272650489,1,0.00892394016177784,1,3.17805383034795,80,1,0,NaN,1146,512,866
272,39,1,1,1,15,-1.92192809488736,2,0.0780719051126377,0,0,100,0,2,0,1095,942,1040
272,39,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0,0,1626,1102,220
272,39,1,3,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,4,1,1203,1029,933
272,39,1,4,4,15,-1.5487949406954,0.807354922057604,0.00855998136220558,0,3.17805383034795,100,1,4,1,1437,1090,1910
272,39,1,5,5,15,-1.44661666762821,0.678071905112638,0.00543126911355016,0,4.78749174278205,100,1,0,0,1270,586,350
272,39,1,6,6,15,-1.35677964944704,0.584962500721156,0.00367160149046367,0,6.5792512120101,100,1,4,1,1102,737,2297
272,39,1,7,7,15,-1.27761343681912,0.514573172829758,0.00260198748089857,0,6.5792512120101,100,1,0,0,1166,754,2260
272,39,1,8,8,15,-1.20751874963942,0.459431618637297,0.00191286899787533,0,6.5792512120101,100,1,0,0,1258,753,2286
272,39,1,9,9,15,-1.14511041438158,0.415037499278844,0.00144823907625648,0,6.5792512120101,100,1,0,0,1253,963,1210
272,39,1,10,10,15,-1.08923007884258,0.37851162325373,0.00112327902986537,0,6.5792512120101,100,1,2,0,699,959,1520
272,39,1,11,11,15,-1.03892059503159,0.347923303420307,0.000889032116172857,0,6.5792512120101,100,1,4,1,1437,749,2163
272,39,1,12,12,15,-0.993392729010363,0.321928094887362,0.000715834762216511,0,6.5792512120101,100,1,0,0,1086,766,2470
272,39,1,13,13,15,-0.951994081908783,0.299560281858908,0.000584973739729195,0,6.5792512120101,100,1,0,0,1038,894,1356
272,39,1,14,14,15,-0.914182838435214,0.280107919192735,0.000484234433789272,0,6.5792512120101,100,1,0,0,1467,840,873
272,39,1,15,15,15,-0.879506460812006,0.263034405833794,0.000405407486289974,0,6.5792512120101,100,1,0,0,1488,464,476
273,39,2,16,1,15,-1.92192809488736,2,0.0780719051126377,0,0,60,0,0,0,1802,765,1010
273,39,2,17,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,-1,0,1757,1027,294
273,39,2,18,3,15,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,1,1,1432,756,2240
273,39,2,19,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0,0,1359,1069,483
273,39,2,20,5,15,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,60,1,-1,0,1639,1092,470
273,39,2,21,6,15,-1.76096404744368,3.16992500144231,0.0479969065549501,0,3.17805383034795,60,0,1,1,629,735,773
273,39,2,22,7,15,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,0,0,1585,1002,510
273,39,2,23,8,15,-1.79248125036058,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,-1,0,1360,1066,676
273,39,2,24,9,15,-1.72724860626392,1,0.00427254791507445,0,3.17805383034795,60,1,-1,0,1142,952,174
273,39,2,25,10,15,-1.66449777920046,0.893084796083488,0.00316769776485714,0,3.17805383034795,60,1,0,0,1383,1029,1316
273,39,2,26,11,15,-1.72323142879762,2.8073549220576,0.0174568265933169,0,2.484906649788,60,0,0,0,210,748,3372
273,39,2,27,12,15,-1.78063906222957,2.90689059560852,0.0165710644937353,0,1.79175946922805,60,0,0,0,1303,766,1806
273,39,2,28,13,15,-1.73222166376165,1,0.00249745363088484,0,1.79175946922805,60,1,1,1,1557,1033,226
273,39,2,29,14,15,-1.68497744848673,0.917537839808027,0.00198400283305474,0,3.17805383034795,60,1,0,NaN,583,889,143
273,39,2,30,15,15,-1.74877259474022,3.16992500144231,0.0143599881125936,0,1.79175946922805,60,0,1,1,1463,1113,970
274,39,3,31,1,15,-1.92192809488736,2,0.0780719051126377,0,0,80,0,0,0,1450,1070,650
274,39,3,32,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,3,1,1297,990,2136
274,39,3,33,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,80,1,0,0,1108,1034,690
274,39,3,34,4,15,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,0,NaN,1783,1123,1904
274,39,3,35,5,15,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,80,1,0,0,1294,1043,416
274,39,3,36,6,15,-1.57095059445467,0.84799690655495,0.00581755005522627,0,4.78749174278205,80,1,0,0,1028,718,2109
274,39,3,37,7,15,-1.49111485005519,0.736965594166206,0.00401892619144098,0,4.78749174278205,80,1,0,NaN,1681,770,1413
274,39,3,38,8,15,-1.41829583405449,0.652076696579693,0.00289916987773837,0,4.78749174278205,80,1,0,NaN,1570,740,1667
274,39,3,39,9,15,-1.54659356429494,3.58496250072116,0.038368936426218,0,3.17805383034795,80,0,0,NaN,527,884,1857
274,39,3,40,10,15,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,0,NaN,1467,767,1450
274,39,3,41,11,15,-1.42560519901694,0.637429920615292,0.00179972207911885,0,4.78749174278205,80,1,0,NaN,575,738,2117
274,39,3,42,12,15,-1.37164076218686,0.584962500721156,0.00142426818659878,0,4.78749174278205,80,1,-1,0,1671,1088,810
274,39,3,43,13,15,-1.49606591154385,4,0.0301842175731901,0,3.17805383034795,80,0,0,0,1627,1060,1757
274,39,3,44,14,15,-1.44661666762821,0.628031222613042,0.00122509453059963,0,3.17805383034795,80,1,0,0,819,743,2713
274,39,3,45,15,15,-1.40025823261021,0.584962500721156,0.00100821570710418,0,4.78749174278205,80,1,0,0,396,762,2266
275,39,4,46,1,15,-1.92192809488736,2,0.0780719051126377,0,0,100,0,0,0,624,1024,2943
275,39,4,47,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0,0,1822,995,1850
275,39,4,48,3,15,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,100,1,-1,0,1154,817,2176
275,39,4,49,4,15,-1.5487949406954,0.807354922057604,0.00855998136220557,0,3.17805383034795,100,1,1,0,1209,750,2486
275,39,4,50,5,15,-1.44661666762821,0.678071905112638,0.00543126911355016,0,4.78749174278205,100,1,0,0,985,825,707
275,39,4,51,6,15,-1.35677964944704,0.584962500721156,0.00367160149046367,0,6.5792512120101,100,1,0,0,1554,715,1407
275,39,4,52,7,15,-1.27761343681912,0.514573172829758,0.00260198748089857,0,6.5792512120101,100,1,1,0,1099,785,1186
275,39,4,53,8,15,-1.20751874963942,0.459431618637297,0.00191286899787533,0,6.5792512120101,100,1,0,NaN,1458,1121,1637
275,39,4,54,9,15,-1.14511041438158,0.415037499278844,0.00144823907625648,0,6.5792512120101,100,1,1,0,1408,723,2130
275,39,4,55,10,15,-1.08923007884258,0.37851162325373,0.00112327902986537,0,6.5792512120101,100,1,0,0,321,947,2126
275,39,4,56,11,15,-1.03892059503159,0.347923303420307,0.000889032116172859,0,6.5792512120101,100,1,0,0,1993,947,454
275,39,4,57,12,15,-0.993392729010363,0.321928094887362,0.000715834762216512,0,6.5792512120101,100,1,4,0,1552,921,1876
275,39,4,58,13,15,-0.951994081908783,0.299560281858908,0.000584973739729195,0,6.5792512120101,100,1,0,0,649,796,1647
275,39,4,59,14,15,-0.914182838435214,0.280107919192735,0.00048423443378927,0,6.5792512120101,100,1,0,0,1079,849,1270
275,39,4,60,15,15,-0.879506460812007,0.263034405833794,0.000405407486289972,0,6.5792512120101,100,1,0,NaN,1541,791,1090
276,39,5,61,1,14,-1.92192809488736,2,0.0780719051126377,0,0,80,0,NaN,NaN,NaN,NaN,NaN
276,39,5,62,2,14,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,80,0,0,NaN,632,732,197
276,39,5,63,3,14,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0,0,1704,1081,170
276,39,5,64,4,14,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,-1,0,1393,1113,656
276,39,5,65,5,14,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,80,1,0,0,1574,1070,110
276,39,5,66,6,14,-1.57095059445467,0.84799690655495,0.00581755005522627,0,4.78749174278205,80,1,0,0,1508,1101,1423
276,39,5,67,7,14,-1.68581570915303,3.32192809488736,0.0443146580682469,0,3.17805383034795,80,0,1,1,1372,832,2470
276,39,5,68,8,14,-1.61400546285422,0.874469117916141,0.00419803036240251,0,4.78749174278205,80,1,0,0,1501,740,1950
276,39,5,69,9,14,-1.54659356429494,0.777607578663552,0.00307359977538463,0,4.78749174278205,80,1,0,0,1557,759,1366
276,39,5,70,10,14,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,0,0,970,840,2490
276,39,5,71,11,14,-1.60493559474313,3.8073549220576,0.0337976597824188,0,3.17805383034795,80,0,0,0,1698,284,86
276,39,5,72,12,14,-1.5487949406954,0.736965594166206,0.00189252901167483,0,3.17805383034795,80,1,3,0,1656,306,150
276,39,5,73,13,14,-1.49606591154385,0.678071905112638,0.00151002705844209,0,4.78749174278205,80,1,0,0,2161,924,1213
276,39,5,74,14,14,-1.44661666762821,0.628031222613042,0.00122509453059963,0,4.78749174278205,80,1,0,0,1535,978,943
277,39,6,75,1,9,-1.92192809488736,2,0.0780719051126377,0,0,60,0,0,0,1156,741,2390
277,39,6,76,2,9,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,60,0,0,0,1394,753,1973
277,39,6,77,3,9,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,-1,0,1753,940,1257
277,39,6,78,4,9,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,4,1,1733,742,1227
277,39,6,79,5,9,-1.83659166810898,3,0.0522972207799098,0,1.79175946922805,60,0,4,1,632,909,1130
277,39,6,80,6,9,-1.76096404744368,1.16992500144231,0.00896095399863128,0,3.17805383034795,60,1,2,0,1302,1069,1593
277,39,6,81,7,9,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,2,0,1416,1016,613
277,39,6,82,8,9,-1.72957395851362,2.4594316186373,0.0207097430964302,0,3.17805383034795,60,0,NaN,NaN,NaN,NaN,NaN
277,39,6,83,9,9,-1.83392721764183,3.58496250072116,0.0383689364262179,1,1.79175946922805,60,0,4,1,481,850,2906
278,39,7,84,1,13,-1.92192809488736,2,0.0780719051126377,0,0,80,0,-1,0,1580,804,1527
278,39,7,85,2,13,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0,NaN,1788,961,673
278,39,7,86,3,13,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,NaN,NaN,NaN,NaN,NaN
278,39,7,87,4,13,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,NaN,NaN,NaN,NaN,NaN
278,39,7,88,5,13,-1.65774272650489,1,0.00892394016177784,0,3.17805383034795,80,1,NaN,NaN,NaN,NaN,NaN
278,39,7,89,6,13,-1.57095059445467,0.84799690655495,0.00581755005522628,0,4.78749174278205,80,1,0,NaN,1720,759,1099
278,39,7,90,7,13,-1.49111485005519,0.736965594166206,0.00401892619144098,0,4.78749174278205,80,1,0,NaN,1704,732,1107
278,39,7,91,8,13,-1.61400546285422,3.4594316186373,0.0411357845828078,0,3.17805383034795,80,0,0,NaN,1185,918,1233
278,39,7,92,9,13,-1.54659356429494,0.777607578663552,0.00307359977538463,0,4.78749174278205,80,1,0,NaN,1320,1113,2053
278,39,7,93,10,13,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,-1,0,1396,710,163
278,39,7,94,11,13,-1.42560519901694,0.637429920615292,0.00179972207911885,0,4.78749174278205,80,1,0,NaN,1864,1124,1730
278,39,7,95,12,13,-1.37164076218686,0.584962500721156,0.00142426818659878,0,4.78749174278205,80,1,3,1,1826,520,194
278,39,7,96,13,13,-1.49606591154385,4,0.0301842175731901,1,3.17805383034795,80,0,0,NaN,1257,770,697
279,39,8,100,1,7,-1.92192809488736,2,0.0780719051126377,0,0,60,0,3,0,1334,741,1873
279,39,8,101,2,7,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,60,0,1,0,1183,910,934
279,39,8,102,3,7,-1.95021206491475,2.58496250072116,0.0633218643778377,0,0,60,0,NaN,NaN,NaN,NaN,NaN
279,39,8,103,4,7,-1.90563906222957,1.8073549220576,0.0267158598280377,0,0.693147180559945,60,1,NaN,NaN,NaN,NaN,NaN
279,39,8,104,5,7,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,3,0,1574,1094,1950
279,39,8,105,6,7,-1.92192809488736,3.16992500144231,0.0479969065549502,0,1.79175946922805,60,0,4,1,1738,898,1700
279,39,8,106,7,7,-1.85855521187031,1.32192809488736,0.0088274284715933,1,1.79175946922805,60,1,-1,0,1421,394,473
280,39,9,107,1,7,-1.92192809488736,2,0.0780719051126377,0,0,80,0,NaN,NaN,NaN,NaN,NaN
