,mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
LT0[0],0.521,0.132,0.306,0.726,0.001,0.0,49975.167,48436.355,
LT0[1],-0.108,0.115,-0.295,0.073,0.001,0.0,48832.583,49278.686,
LT0[2],0.178,0.126,-0.021,0.38,0.001,0.0,49140.059,47651.163,
LT0[3],0.01,0.124,-0.181,0.214,0.001,0.0,49802.856,48865.688,
LT0[4],0.167,0.115,-0.019,0.349,0.001,0.0,48681.432,49044.963,
LT0[5],0.32,0.124,0.123,0.52,0.001,0.0,50086.423,50144.6,
LT0[6],-0.193,0.108,-0.364,-0.019,0.0,0.0,49470.242,49449.501,
LT0[7],0.504,0.142,0.275,0.73,0.001,0.0,50233.469,49704.947,
LT0[8],0.377,0.08,0.25,0.505,0.0,0.0,49270.657,49505.04,
LT0[9],-0.071,0.104,-0.237,0.096,0.0,0.0,49970.873,48581.803,
LT0[10],-1.378,0.107,-1.553,-1.212,0.0,0.0,50471.489,49692.215,
LT0[11],0.335,0.172,0.065,0.616,0.001,0.001,49596.844,49128.099,
LT0[12],0.085,0.103,-0.08,0.252,0.0,0.0,50525.486,48761.463,
LT0[13],0.137,0.112,-0.045,0.311,0.001,0.0,49539.391,48580.56,
LT0[14],0.034,0.166,-0.232,0.295,0.001,0.001,50206.001,49257.391,
LT0[15],-0.719,0.124,-0.914,-0.519,0.001,0.0,51080.544,49836.113,
LT0[16],-0.238,0.214,-0.574,0.109,0.001,0.001,49762.703,49298.198,
LT0[17],0.197,0.156,-0.051,0.447,0.001,0.0,49516.215,49107.613,
LT0[18],-0.634,0.189,-0.93,-0.325,0.001,0.001,49488.125,48654.065,
LT0[19],0.067,0.164,-0.19,0.335,0.001,0.001,49540.71,48084.813,
LT0[20],0.031,0.106,-0.135,0.204,0.0,0.0,49952.937,49058.273,
LT0[21],0.498,0.12,0.304,0.687,0.001,0.0,50099.121,49131.294,
LT0[22],0.143,0.139,-0.074,0.37,0.001,0.0,48358.809,49198.117,
LT0[23],-0.36,0.186,-0.656,-0.063,0.001,0.001,49981.111,50773.775,
LT0[24],0.331,0.151,0.089,0.569,0.001,0.0,50236.123,49035.473,
LT0[25],0.251,0.196,-0.062,0.561,0.001,0.001,49736.213,50029.53,
LT0[26],-0.03,0.099,-0.185,0.132,0.0,0.0,49650.014,49920.701,
LT0[27],0.419,0.111,0.24,0.596,0.001,0.0,49284.234,50046.345,
LT0[28],0.072,0.129,-0.139,0.273,0.001,0.0,49959.318,49175.654,
LT0[29],0.064,0.148,-0.175,0.295,0.001,0.0,50301.237,49430.069,
LT0[30],0.076,0.151,-0.165,0.314,0.001,0.0,49735.862,50046.345,
LT0[31],-0.163,0.171,-0.432,0.116,0.001,0.001,49750.129,49655.428,
LT0[32],0.036,0.143,-0.188,0.268,0.001,0.0,49632.305,48870.479,
LT0[33],0.183,0.175,-0.105,0.454,0.001,0.001,49195.84,49054.275,
LT0[34],-0.647,0.171,-0.925,-0.38,0.001,0.001,50066.828,49627.096,
LT0[35],0.392,0.13,0.186,0.6,0.001,0.0,49640.124,49756.483,
LT0[36],-0.125,0.148,-0.366,0.106,0.001,0.0,50198.013,49462.679,
LT0[37],0.083,0.132,-0.133,0.29,0.001,0.0,49327.247,49085.353,
LT0[38],0.312,0.113,0.133,0.494,0.001,0.0,50134.472,49958.248,
LT0[39],-0.014,0.114,-0.19,0.172,0.001,0.0,50232.816,49812.479,
LT0[40],0.071,0.097,-0.088,0.223,0.0,0.0,49505.545,49191.092,
LT0[41],0.052,0.114,-0.136,0.231,0.001,0.0,50271.285,49943.323,
LT0[42],0.257,0.106,0.092,0.431,0.0,0.0,49196.28,49292.324,
LT0[43],0.283,0.132,0.073,0.495,0.001,0.0,49803.676,48934.177,
LT0[44],0.31,0.133,0.099,0.523,0.001,0.0,49550.199,49834.403,
LT0[45],0.759,0.149,0.519,0.995,0.001,0.0,50437.861,49961.727,
LT0[46],0.092,0.189,-0.205,0.398,0.001,0.001,49761.572,48928.925,
LT0[47],0.455,0.132,0.244,0.665,0.001,0.0,50380.098,49069.306,
LT0[48],-0.342,0.083,-0.472,-0.205,0.0,0.0,50112.329,49506.256,
LT0[49],0.517,0.163,0.262,0.781,0.001,0.001,49581.841,49794.529,
LT0[50],0.072,0.104,-0.092,0.24,0.0,0.0,48258.004,49832.318,
LT0[51],0.085,0.145,-0.144,0.319,0.001,0.0,49908.466,49877.978,
LT0[52],0.19,0.109,0.015,0.365,0.0,0.0,50506.552,48953.59,
LT0[53],0.653,0.172,0.382,0.929,0.001,0.001,49819.546,49278.389,
LT0[54],0.444,0.147,0.212,0.684,0.001,0.0,48399.783,49060.964,
LT0[55],0.288,0.144,0.062,0.523,0.001,0.0,49931.483,48981.394,
LT0[56],0.505,0.168,0.239,0.774,0.001,0.001,50623.14,50003.938,
LT0[57],0.053,0.164,-0.206,0.319,0.001,0.001,49875.235,49871.379,
LT0[58],-0.077,0.09,-0.219,0.069,0.0,0.0,49543.6,48382.732,
LT0[59],-0.212,0.129,-0.417,-0.007,0.001,0.0,49441.503,49092.501,
LT0[60],-0.004,0.101,-0.167,0.155,0.0,0.0,49554.491,48392.34,
LT0[61],0.136,0.098,-0.021,0.293,0.0,0.0,49236.607,49380.406,
LT0[62],-0.973,0.104,-1.138,-0.808,0.0,0.0,50281.98,49664.132,
LT0[63],-0.29,0.131,-0.5,-0.081,0.001,0.0,49545.774,49206.047,
LT0[64],-0.095,0.173,-0.37,0.183,0.001,0.001,49328.706,49012.003,
LT0[65],0.117,0.155,-0.132,0.365,0.001,0.0,49740.157,48485.069,
LT0[66],0.016,0.13,-0.189,0.227,0.001,0.0,48716.388,47271.082,
LT0[67],-0.125,0.114,-0.308,0.056,0.001,0.0,49270.254,50220.649,
LT0[68],-0.524,0.12,-0.711,-0.33,0.001,0.0,50144.509,49291.224,
LT0[69],0.466,0.16,0.209,0.719,0.001,0.001,50050.459,49708.165,
LT0[70],-0.37,0.119,-0.555,-0.175,0.001,0.0,48721.119,47759.768,
LT0[71],0.289,0.18,0.007,0.581,0.001,0.001,46746.881,48981.711,
LT0[72],-0.173,0.084,-0.31,-0.041,0.0,0.0,48966.541,48944.539,
LT0[73],-0.377,0.108,-0.548,-0.204,0.0,0.0,50243.511,49896.956,
LT0[74],-0.417,0.08,-0.546,-0.29,0.0,0.0,49909.289,49379.766,
LT0[75],0.584,0.239,0.201,0.966,0.001,0.001,49567.145,49878.189,
LT0[76],-0.445,0.188,-0.745,-0.145,0.001,0.001,49676.367,49409.729,
LT0[77],-0.791,0.296,-1.269,-0.324,0.001,0.001,50099.703,48406.291,
LT0[78],0.136,0.085,-0.003,0.268,0.0,0.0,50146.82,49419.223,
LT0[79],0.181,0.132,-0.03,0.39,0.001,0.0,49963.051,49545.611,
LT0[80],0.131,0.126,-0.061,0.342,0.001,0.0,49608.126,49426.797,
LT0[81],-0.222,0.099,-0.38,-0.064,0.0,0.0,49779.363,50130.593,
LT0[82],-0.84,0.203,-1.167,-0.517,0.001,0.001,48899.379,49586.275,
LT0[83],0.215,0.11,0.042,0.393,0.0,0.0,50086.414,49041.179,
LT0[84],-0.796,0.125,-0.998,-0.599,0.001,0.0,49863.256,47441.865,
LT0[85],-0.432,0.117,-0.621,-0.247,0.001,0.0,49363.7,49256.337,
LT0[86],0.071,0.152,-0.176,0.311,0.001,0.0,50219.63,48140.93,
LT0[87],-0.481,0.13,-0.682,-0.268,0.001,0.0,49698.061,48077.055,
LT0[88],0.37,0.095,0.221,0.524,0.0,0.0,49734.238,49096.626,
LT0[89],-0.18,0.273,-0.611,0.263,0.001,0.001,50724.916,48354.995,
LT0[90],-0.816,0.084,-0.947,-0.677,0.0,0.0,49965.663,48410.204,
LT0[91],0.039,0.083,-0.094,0.17,0.0,0.0,50397.423,49648.575,
LT0[92],-0.238,0.126,-0.443,-0.043,0.001,0.0,51022.607,49218.331,
LT0[93],-0.132,0.111,-0.305,0.051,0.001,0.0,49040.944,47966.99,
LT0[94],-0.154,0.11,-0.33,0.021,0.0,0.0,49540.708,48916.615,
LT0[95],-0.142,0.087,-0.279,-0.003,0.0,0.0,49283.34,49535.801,
LT0[96],-1.309,0.066,-1.413,-1.202,0.0,0.0,49441.818,49669.404,
LT0[97],-1.327,0.274,-1.768,-0.892,0.001,0.001,50492.753,49677.903,
LT0[98],-0.927,0.107,-1.099,-0.756,0.0,0.0,49924.068,49370.503,
LT0[99],-1.197,0.258,-1.6,-0.777,0.001,0.001,50105.031,49119.677,
LT0[100],-1.415,0.111,-1.59,-1.235,0.0,0.0,49965.95,49876.984,
LT0[101],-0.171,0.109,-0.341,0.005,0.0,0.0,49335.969,49460.945,
LT0[102],-0.884,0.143,-1.112,-0.657,0.001,0.0,49162.796,49182.001,
LT0[103],-0.145,0.103,-0.315,0.014,0.0,0.0,49847.816,49462.469,
LT0[104],-0.099,0.125,-0.299,0.102,0.001,0.0,50264.835,49193.805,
LT0[105],0.221,0.132,0.015,0.436,0.001,0.0,49494.192,49042.923,
LT0[106],0.474,0.164,0.216,0.739,0.001,0.001,49572.783,49424.563,
LT0[107],0.148,0.098,-0.003,0.31,0.0,0.0,50003.47,49265.669,
LT0[108],-0.458,0.121,-0.653,-0.268,0.001,0.0,49764.257,49421.038,
LT0[109],-0.896,0.208,-1.232,-0.571,0.001,0.001,50436.831,50042.902,
LT0[110],0.163,0.097,0.01,0.318,0.0,0.0,48908.531,48530.142,
LT0[111],-0.452,0.076,-0.573,-0.331,0.0,0.0,49638.243,49938.183,
LT0[112],0.919,0.126,0.712,1.114,0.001,0.0,49865.371,49533.296,
LT0[113],-0.148,0.137,-0.366,0.072,0.001,0.0,48590.235,49305.219,
LT0[114],0.341,0.107,0.168,0.51,0.0,0.0,48005.879,49133.367,
LT0[115],0.472,0.181,0.181,0.758,0.001,0.001,48197.042,47876.583,
LT0[116],-0.473,0.111,-0.647,-0.293,0.0,0.0,49333.31,48050.726,
LT0[117],-0.161,0.11,-0.336,0.015,0.0,0.0,49128.964,48815.569,
LT0[118],0.157,0.088,0.018,0.299,0.0,0.0,51910.201,50094.536,
LT0[119],-1.011,0.11,-1.189,-0.838,0.0,0.0,49236.273,49092.89,
LT0[120],-0.36,0.163,-0.621,-0.098,0.001,0.001,49644.145,49706.359,
LT0[121],0.179,0.092,0.03,0.324,0.0,0.0,49537.194,49031.26,
LT0[122],0.257,0.139,0.031,0.475,0.001,0.0,50160.133,49065.682,
LT0[123],-0.421,0.141,-0.645,-0.193,0.001,0.0,50899.953,49896.449,
LT0[124],0.061,0.084,-0.072,0.196,0.0,0.0,50039.769,49012.267,
LT0[125],0.11,0.089,-0.029,0.254,0.0,0.0,49855.107,49625.559,
LT0[126],0.192,0.135,-0.021,0.409,0.001,0.0,50012.173,49425.923,
LT0[127],-0.129,0.139,-0.344,0.102,0.001,0.0,49090.022,48750.228,
LT0[128],-0.006,0.092,-0.154,0.14,0.0,0.0,50014.094,49716.088,
LT0[129],-0.241,0.087,-0.379,-0.102,0.0,0.0,49884.396,48699.952,
LT0[130],0.166,0.15,-0.072,0.405,0.001,0.0,50108.355,48173.428,
LT0[131],0.088,0.165,-0.179,0.348,0.001,0.001,49745.737,49835.121,
LT0[132],-0.648,0.207,-0.975,-0.315,0.001,0.001,50079.643,49230.049,
LT0[133],-0.4,0.147,-0.629,-0.161,0.001,0.0,49215.086,47388.803,
LT0[134],-0.385,0.137,-0.607,-0.166,0.001,0.0,50290.112,50141.219,
LT0[135],0.606,0.073,0.491,0.723,0.0,0.0,48480.827,48232.736,
LT0[136],0.129,0.109,-0.04,0.306,0.0,0.0,48918.893,48181.357,
LT0[137],0.255,0.11,0.076,0.425,0.0,0.0,49278.987,49675.206,
LT0[138],-0.095,0.102,-0.263,0.062,0.0,0.0,50459.953,49256.457,
LT0[139],-0.364,0.109,-0.539,-0.192,0.0,0.0,48383.919,48057.003,
LT0[140],-0.222,0.107,-0.39,-0.048,0.0,0.0,50040.669,48947.576,
LT0[141],0.455,0.084,0.32,0.588,0.0,0.0,47739.604,49586.443,
LT0[142],-0.28,0.182,-0.575,0.006,0.001,0.001,49392.79,48734.472,
LT0[143],0.424,0.155,0.176,0.671,0.001,0.0,50451.724,49583.911,
LT0[144],0.004,0.159,-0.249,0.258,0.001,0.001,50629.484,48970.093,
LT1[0],0.014,0.142,-0.212,0.241,0.001,0.0,50440.905,49712.839,
LT1[1],0.24,0.104,0.073,0.406,0.0,0.0,49228.732,49377.594,
LT1[2],-0.258,0.122,-0.452,-0.064,0.001,0.0,49674.595,49470.345,
LT1[3],-0.032,0.121,-0.228,0.161,0.001,0.0,49201.245,49520.691,
LT1[4],-0.014,0.113,-0.194,0.166,0.001,0.0,50021.968,50175.336,
LT1[5],-0.138,0.121,-0.329,0.059,0.001,0.0,47810.653,50128.598,
LT1[6],0.179,0.107,0.004,0.347,0.0,0.0,50512.305,48537.936,
LT1[7],0.174,0.15,-0.063,0.414,0.001,0.0,49476.722,50426.929,
LT1[8],-0.132,0.082,-0.265,-0.003,0.0,0.0,49608.096,50126.715,
LT1[9],0.181,0.103,0.015,0.344,0.0,0.0,48892.369,48758.288,
LT1[10],0.079,0.11,-0.095,0.257,0.0,0.0,48793.074,49175.305,
LT1[11],0.029,0.181,-0.261,0.319,0.001,0.001,49705.8,47630.927,
LT1[12],0.105,0.103,-0.06,0.268,0.0,0.0,48675.945,49719.294,
LT1[13],-0.106,0.11,-0.285,0.067,0.0,0.0,49828.163,48308.511,
LT1[14],-0.087,0.16,-0.34,0.173,0.001,0.001,49284.154,49220.003,
LT1[15],-0.057,0.129,-0.264,0.147,0.001,0.0,49831.501,48976.232,
LT1[16],0.359,0.195,0.052,0.673,0.001,0.001,49192.072,48848.471,
LT1[17],0.169,0.159,-0.087,0.42,0.001,0.001,49674.368,48848.338,
LT1[18],0.3,0.202,-0.025,0.619,0.001,0.001,49826.125,49835.993,
LT1[19],-0.041,0.154,-0.285,0.207,0.001,0.0,50300.891,49375.884,
LT1[20],-0.023,0.108,-0.196,0.151,0.0,0.0,50368.062,49923.352,
LT1[21],0.101,0.129,-0.105,0.306,0.001,0.0,48874.809,49278.947,
LT1[22],-0.041,0.133,-0.248,0.175,0.001,0.0,49536.943,50055.177,
LT1[23],0.179,0.176,-0.105,0.457,0.001,0.001,49856.129,49021.068,
LT1[24],0.139,0.147,-0.1,0.369,0.001,0.0,50223.076,49014.65,
LT1[25],0.118,0.197,-0.194,0.435,0.001,0.001,49662.703,49810.758,
LT1[26],0.29,0.092,0.146,0.44,0.0,0.0,48664.96,49736.468,
LT1[27],0.151,0.122,-0.038,0.351,0.001,0.0,49809.705,47745.724,
LT1[28],-0.291,0.124,-0.493,-0.094,0.001,0.0,50954.529,50084.194,
LT1[29],0.027,0.141,-0.201,0.249,0.001,0.0,48297.849,49673.573,
LT1[30],-0.1,0.155,-0.342,0.155,0.001,0.0,49494.682,48460.474,
LT1[31],0.509,0.169,0.231,0.772,0.001,0.001,49456.576,49467.872,
LT1[32],0.345,0.144,0.116,0.576,0.001,0.0,50416.675,48699.004,
LT1[33],-0.141,0.168,-0.413,0.125,0.001,0.001,49618.581,49297.466,
LT1[34],-0.24,0.15,-0.479,0.0,0.001,0.0,49641.834,49816.894,
LT1[35],-0.02,0.123,-0.212,0.18,0.001,0.0,47468.52,48699.612,
LT1[36],0.136,0.133,-0.069,0.355,0.001,0.0,49373.82,49666.97,
LT1[37],0.028,0.126,-0.175,0.228,0.001,0.0,49390.345,49218.815,
LT1[38],0.115,0.119,-0.075,0.305,0.001,0.0,49535.795,49192.665,
LT1[39],-0.128,0.118,-0.318,0.059,0.001,0.0,49781.818,50001.755,
LT1[40],0.172,0.095,0.022,0.324,0.0,0.0,50295.818,49171.523,
LT1[41],-0.049,0.106,-0.217,0.123,0.0,0.0,49640.243,48902.084,
LT1[42],-0.124,0.097,-0.281,0.029,0.0,0.0,48609.15,49874.586,
LT1[43],-0.078,0.121,-0.27,0.114,0.001,0.0,49028.517,49010.924,
LT1[44],0.024,0.127,-0.178,0.228,0.001,0.0,50407.681,49483.327,
LT1[45],0.057,0.149,-0.17,0.303,0.001,0.0,49506.636,48895.31,
LT1[46],0.203,0.164,-0.049,0.474,0.001,0.001,50273.505,48433.989,
LT1[47],-0.161,0.127,-0.361,0.043,0.001,0.0,49788.072,50046.237,
LT1[48],0.173,0.086,0.036,0.311,0.0,0.0,49386.774,49096.24,
LT1[49],-0.428,0.149,-0.667,-0.19,0.001,0.0,49338.84,47679.266,
LT1[50],-0.053,0.096,-0.208,0.098,0.0,0.0,50127.699,49220.56,
LT1[51],-0.043,0.144,-0.272,0.186,0.001,0.0,49361.971,50514.715,
LT1[52],-0.115,0.109,-0.294,0.054,0.0,0.0,49913.725,49125.056,
LT1[53],-0.194,0.179,-0.473,0.096,0.001,0.001,48975.026,49391.655,
LT1[54],0.078,0.133,-0.135,0.29,0.001,0.0,51144.774,49461.701,
LT1[55],0.076,0.146,-0.157,0.309,0.001,0.0,49941.336,49469.872,
LT1[56],-0.3,0.169,-0.57,-0.032,0.001,0.001,49183.19,47858.478,
LT1[57],0.409,0.168,0.147,0.686,0.001,0.001,49566.621,48196.205,
LT1[58],-0.0,0.093,-0.153,0.143,0.0,0.0,49577.374,47908.053,
LT1[59],0.168,0.123,-0.031,0.362,0.001,0.0,49784.708,49131.775,
LT1[60],-0.185,0.1,-0.347,-0.027,0.0,0.0,48752.085,48728.746,
LT1[61],-0.006,0.102,-0.171,0.155,0.0,0.0,49138.579,48867.273,
LT1[62],0.194,0.103,0.031,0.362,0.0,0.0,48694.367,48510.543,
LT1[63],0.202,0.123,0.003,0.394,0.001,0.0,49472.271,49192.623,
LT1[64],0.214,0.161,-0.046,0.466,0.001,0.001,49108.132,49567.571,
LT1[65],0.254,0.162,-0.009,0.51,0.001,0.001,49918.618,49007.183,
LT1[66],0.053,0.131,-0.156,0.26,0.001,0.0,47992.737,48897.996,
LT1[67],-0.178,0.122,-0.377,0.014,0.001,0.0,50072.584,48463.732,
LT1[68],-0.163,0.129,-0.367,0.043,0.001,0.0,49713.264,50001.179,
LT1[69],0.152,0.161,-0.107,0.407,0.001,0.001,50212.382,49722.397,
LT1[70],-0.158,0.116,-0.342,0.026,0.001,0.0,48494.889,49512.755,
LT1[71],-0.13,0.166,-0.399,0.131,0.001,0.001,49402.263,49816.794,
LT1[72],0.166,0.084,0.031,0.298,0.0,0.0,50781.521,49050.744,
LT1[73],0.269,0.115,0.084,0.454,0.001,0.0,49498.33,48390.324,
LT1[74],0.039,0.084,-0.096,0.174,0.0,0.0,50223.528,49050.877,
LT1[75],-0.4,0.219,-0.743,-0.046,0.001,0.001,47528.08,49711.139,
LT1[76],-0.097,0.176,-0.374,0.189,0.001,0.001,49242.634,49315.866,
LT1[77],0.628,0.277,0.199,1.081,0.001,0.001,49856.283,49173.855,
LT1[78],0.091,0.091,-0.057,0.236,0.0,0.0,49815.499,49240.382,
LT1[79],0.028,0.133,-0.184,0.24,0.001,0.0,49951.086,49628.048,
LT1[80],-0.114,0.123,-0.308,0.085,0.001,0.0,49660.169,49392.013,
LT1[81],-0.171,0.101,-0.333,-0.01,0.0,0.0,50033.698,48289.782,
LT1[82],0.299,0.185,-0.001,0.587,0.001,0.001,47918.378,48820.084,
LT1[83],0.124,0.114,-0.061,0.304,0.001,0.0,48679.735,48071.95,
LT1[84],0.015,0.126,-0.182,0.218,0.001,0.0,49436.377,49815.735,
LT1[85],0.091,0.128,-0.111,0.298,0.001,0.0,49237.912,49143.176,
LT1[86],0.057,0.144,-0.176,0.285,0.001,0.0,49963.111,49995.314,
LT1[87],0.142,0.129,-0.06,0.354,0.001,0.0,50095.801,49700.369,
LT1[88],-0.027,0.105,-0.192,0.143,0.0,0.0,49162.722,48976.693,
LT1[89],0.424,0.27,-0.009,0.852,0.001,0.001,50017.226,46990.478,
LT1[90],0.145,0.09,0.002,0.291,0.0,0.0,49612.906,49961.862,
LT1[91],0.175,0.085,0.037,0.309,0.0,0.0,48882.521,49751.956,
LT1[92],0.195,0.119,0.004,0.383,0.001,0.0,48302.58,49381.478,
LT1[93],0.175,0.104,0.006,0.338,0.0,0.0,50105.867,49814.481,
LT1[94],0.22,0.11,0.045,0.395,0.0,0.0,50189.83,49710.99,
LT1[95],0.22,0.087,0.081,0.357,0.0,0.0,48438.477,46686.412,
LT1[96],0.099,0.071,-0.012,0.215,0.0,0.0,47530.941,47753.063,
LT1[97],0.061,0.242,-0.321,0.453,0.001,0.001,49245.969,49387.575,
LT1[98],0.05,0.109,-0.126,0.222,0.0,0.0,50245.88,49539.049,
LT1[99],0.369,0.267,-0.055,0.8,0.001,0.001,46291.449,47838.251,
LT1[100],0.05,0.104,-0.111,0.223,0.0,0.0,49297.241,49770.076,
LT1[101],0.022,0.113,-0.163,0.198,0.001,0.0,49767.205,49296.972,
LT1[102],0.305,0.144,0.07,0.529,0.001,0.0,48557.664,49053.952,
LT1[103],0.04,0.109,-0.133,0.213,0.0,0.0,49351.903,50299.87,
LT1[104],0.082,0.131,-0.128,0.293,0.001,0.0,50108.124,48851.283,
LT1[105],-0.16,0.142,-0.381,0.071,0.001,0.0,49662.799,49811.895,
LT1[106],-0.084,0.169,-0.359,0.178,0.001,0.001,49375.288,49296.832,
LT1[107],0.085,0.096,-0.068,0.237,0.0,0.0,49330.223,49748.253,
LT1[108],0.184,0.119,-0.004,0.376,0.001,0.0,49260.271,48700.726,
LT1[109],0.31,0.21,-0.029,0.643,0.001,0.001,50264.207,49053.57,
LT1[110],-0.033,0.106,-0.199,0.139,0.0,0.0,50083.188,49929.178,
LT1[111],0.24,0.08,0.114,0.369,0.0,0.0,50243.881,49275.379,
LT1[112],-0.279,0.127,-0.481,-0.076,0.001,0.0,50037.552,49796.374,
LT1[113],0.182,0.145,-0.049,0.416,0.001,0.0,47656.59,48245.308,
LT1[114],-0.153,0.099,-0.309,0.006,0.0,0.0,49062.233,49421.348,
LT1[115],-0.283,0.183,-0.581,0.002,0.001,0.001,49853.805,49184.147,
LT1[116],-0.32,0.113,-0.498,-0.136,0.001,0.0,49758.947,49511.51,
LT1[117],0.135,0.111,-0.047,0.308,0.0,0.0,50632.44,49160.331,
LT1[118],-0.141,0.094,-0.29,0.011,0.0,0.0,49477.828,49300.477,
LT1[119],0.269,0.11,0.096,0.446,0.0,0.0,50224.207,49970.166,
LT1[120],0.158,0.153,-0.093,0.395,0.001,0.0,49591.902,50004.046,
LT1[121],0.142,0.094,-0.009,0.292,0.0,0.0,49847.461,49503.083,
LT1[122],0.087,0.126,-0.115,0.288,0.001,0.0,49888.933,49351.761,
LT1[123],0.122,0.13,-0.088,0.326,0.001,0.0,50482.795,49975.357,
LT1[124],-0.065,0.091,-0.212,0.079,0.0,0.0,50162.404,49217.794,
LT1[125],0.128,0.093,-0.022,0.276,0.0,0.0,49385.657,47921.286,
LT1[126],0.15,0.134,-0.063,0.365,0.001,0.0,49761.866,49257.115,
LT1[127],0.337,0.125,0.138,0.536,0.001,0.0,47580.611,47909.683,
LT1[128],0.0,0.105,-0.172,0.161,0.0,0.0,50381.376,50081.728,
LT1[129],0.23,0.084,0.093,0.361,0.0,0.0,49102.723,49461.167,
LT1[130],0.242,0.128,0.033,0.442,0.001,0.0,50206.663,49715.939,
LT1[131],0.201,0.159,-0.057,0.45,0.001,0.0,50607.175,50773.478,
LT1[132],0.126,0.201,-0.201,0.44,0.001,0.001,50414.055,48878.17,
LT1[133],0.219,0.14,-0.007,0.44,0.001,0.0,49765.572,49094.589,
LT1[134],0.16,0.134,-0.048,0.378,0.001,0.0,49517.966,49869.142,
LT1[135],-0.018,0.079,-0.144,0.108,0.0,0.0,49805.933,49785.863,
LT1[136],-0.07,0.107,-0.238,0.102,0.0,0.0,49978.189,48304.774,
LT1[137],-0.384,0.114,-0.565,-0.202,0.001,0.0,49929.871,50088.547,
LT1[138],0.07,0.104,-0.099,0.233,0.0,0.0,49110.419,48981.643,
LT1[139],0.223,0.1,0.064,0.382,0.0,0.0,48859.373,50297.46,
LT1[140],0.244,0.101,0.082,0.404,0.0,0.0,48947.232,48235.155,
LT1[141],-0.006,0.084,-0.142,0.125,0.0,0.0,48602.764,49096.722,
LT1[142],0.118,0.172,-0.157,0.391,0.001,0.001,49189.326,47975.64,
LT1[143],-0.185,0.152,-0.425,0.061,0.001,0.0,48781.787,48981.45,
LT1[144],-0.044,0.136,-0.258,0.177,0.001,0.0,49903.77,49412.664,
LT2,-0.083,0.011,-0.101,-0.065,0.0,0.0,49632.851,49136.07,
LT3,-0.035,0.011,-0.052,-0.017,0.0,0.0,49630.063,49421.495,
LT4,0.218,0.011,0.2,0.236,0.0,0.0,50255.498,49049.791,
SL0[0],-0.508,0.111,-0.685,-0.33,0.0,0.0,49598.071,48312.971,
SL0[1],-0.609,0.098,-0.767,-0.453,0.0,0.0,48880.025,47732.581,
SL0[2],-0.506,0.105,-0.671,-0.336,0.0,0.0,49920.699,49097.726,
SL0[3],-0.394,0.104,-0.557,-0.225,0.0,0.0,48231.345,48125.893,
SL0[4],-0.365,0.097,-0.522,-0.214,0.0,0.0,51499.977,49929.063,
SL0[5],-0.65,0.105,-0.821,-0.486,0.0,0.0,49975.658,48612.701,
SL0[6],-0.559,0.087,-0.7,-0.421,0.0,0.0,50849.086,49176.861,
SL0[7],-0.687,0.113,-0.867,-0.507,0.001,0.0,48101.529,47977.981,
SL0[8],-0.741,0.065,-0.844,-0.638,0.0,0.0,50648.426,49965.837,
SL0[9],-0.426,0.087,-0.567,-0.288,0.0,0.0,49370.815,50110.792,
SL0[10],0.316,0.095,0.164,0.465,0.0,0.0,50056.915,48458.967,
SL0[11],-0.976,0.143,-1.202,-0.748,0.001,0.0,48217.621,48992.75,
SL0[12],-0.565,0.086,-0.703,-0.428,0.0,0.0,48058.443,49305.041,
SL0[13],-0.491,0.094,-0.644,-0.344,0.0,0.0,50564.91,50300.746,
SL0[14],-0.386,0.133,-0.6,-0.176,0.001,0.0,48915.231,49462.666,
SL0[15],-0.038,0.101,-0.201,0.123,0.0,0.0,48898.619,49017.947,
SL0[16],0.064,0.176,-0.224,0.34,0.001,0.001,48985.564,49370.888,
SL0[17],-0.699,0.129,-0.906,-0.496,0.001,0.0,48633.023,49051.917,
SL0[18],0.194,0.158,-0.064,0.442,0.001,0.001,49207.439,49274.983,
SL0[19],-0.405,0.136,-0.62,-0.185,0.001,0.0,50134.933,50624.468,
SL0[20],-0.502,0.089,-0.645,-0.362,0.0,0.0,49799.932,49440.91,
SL0[21],-0.592,0.104,-0.76,-0.426,0.0,0.0,49942.582,49997.983,
SL0[22],-0.686,0.119,-0.878,-0.499,0.001,0.0,48712.504,48778.336,
SL0[23],-0.473,0.148,-0.713,-0.241,0.001,0.0,50124.081,49668.609,
SL0[24],-0.801,0.12,-0.996,-0.613,0.001,0.0,50496.465,49499.125,
SL0[25],-0.264,0.16,-0.521,-0.01,0.001,0.001,49605.323,48761.295,
SL0[26],-0.423,0.081,-0.551,-0.293,0.0,0.0,49662.772,50339.435,
SL0[27],-0.564,0.098,-0.719,-0.405,0.0,0.0,50145.466,48261.111,
SL0[28],-0.335,0.11,-0.516,-0.164,0.0,0.0,49929.211,48893.511,
SL0[29],-0.287,0.125,-0.485,-0.086,0.001,0.0,50490.776,49144.638,
SL0[30],-0.151,0.12,-0.338,0.045,0.001,0.0,50242.038,49961.378,
SL0[31],-0.277,0.144,-0.5,-0.043,0.001,0.0,50406.498,49919.47,
SL0[32],0.222,0.115,0.037,0.406,0.001,0.0,50158.466,48379.068,
SL0[33],-0.602,0.149,-0.845,-0.371,0.001,0.0,49506.456,49834.56,
SL0[34],-0.198,0.136,-0.42,0.014,0.001,0.0,49184.355,49710.193,
