,mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta_LA[88],-2.195,0.683,-3.243,-1.089,0.005,0.004,15877.18,13784.105,1.0
beta_LA[89],-1.948,0.866,-3.334,-0.582,0.005,0.004,25588.049,14914.921,1.0
beta_LA[90],-1.945,0.653,-2.962,-0.9,0.005,0.004,17605.97,13946.159,1.0
beta_LA[91],-1.079,0.454,-1.78,-0.343,0.003,0.003,20070.905,13114.053,1.0
beta_LA[92],-2.355,0.641,-3.345,-1.318,0.005,0.004,17040.053,14474.896,1.0
beta_LA[93],-1.635,0.54,-2.473,-0.764,0.004,0.003,20847.148,13304.1,1.0
beta_LA[94],-2.545,0.653,-3.538,-1.462,0.005,0.004,16415.852,14081.58,1.0
beta_LA[95],-2.313,0.634,-3.343,-1.324,0.005,0.004,14091.518,13044.603,1.0
beta_LA[96],-1.141,0.672,-2.187,-0.052,0.005,0.004,19041.976,13571.061,1.0
beta_LA[97],-1.787,0.886,-3.223,-0.382,0.006,0.004,25460.179,13718.084,1.0
beta_LA[98],-2.401,0.637,-3.408,-1.385,0.005,0.004,15160.525,12754.292,1.0
beta_LA[99],-2.334,0.816,-3.7,-1.097,0.005,0.004,22245.775,13933.97,1.0
beta_LA[100],-1.472,0.502,-2.255,-0.668,0.003,0.003,21395.212,14012.071,1.0
beta_LA[101],-1.315,0.542,-2.152,-0.44,0.004,0.003,17724.81,13259.783,1.0
beta_LA[102],-1.525,0.666,-2.57,-0.433,0.005,0.004,21052.556,14398.768,1.0
beta_LA[103],-2.187,0.714,-3.317,-1.039,0.006,0.004,16102.553,13979.232,1.0
beta_LA[104],-2.279,0.706,-3.378,-1.12,0.005,0.004,18711.522,14153.161,1.0
beta_LA[105],-2.225,0.719,-3.373,-1.08,0.005,0.004,18554.134,14532.231,1.0
beta_LA[106],-1.815,0.655,-2.845,-0.747,0.005,0.004,18488.376,13755.494,1.0
beta_LA[107],-1.656,0.476,-2.382,-0.872,0.004,0.003,18894.239,13655.713,1.0
beta_LA[108],-1.451,0.816,-2.731,-0.143,0.006,0.005,22111.307,13735.8,1.0
beta_LA[109],-1.774,0.801,-3.065,-0.502,0.005,0.004,22034.901,16393.169,1.0
beta_LA[110],-1.768,0.597,-2.714,-0.822,0.005,0.004,16095.587,12589.36,1.0
beta_LA[111],-1.091,0.476,-1.839,-0.333,0.004,0.003,18390.286,12899.884,1.0
beta_LA[112],-1.363,0.583,-2.279,-0.435,0.004,0.003,22917.407,13987.986,1.0
beta_LA[113],-1.79,0.698,-2.877,-0.659,0.005,0.004,19553.432,14116.836,1.0
beta_LA[114],-1.203,0.442,-1.883,-0.489,0.003,0.002,22072.609,13302.317,1.0
beta_LA[115],-1.439,0.828,-2.778,-0.153,0.005,0.004,24676.711,13522.689,1.0
beta_LA[116],-1.453,0.591,-2.385,-0.514,0.005,0.003,17451.87,13059.012,1.0
beta_LA[117],-2.152,0.719,-3.266,-0.983,0.006,0.004,16386.305,14180.448,1.0
beta_LA[118],-1.748,0.734,-2.914,-0.587,0.006,0.004,18351.16,14005.185,1.0
beta_LA[119],-1.022,0.559,-1.9,-0.126,0.004,0.003,20769.352,14345.912,1.0
beta_LA[120],-1.195,0.599,-2.155,-0.262,0.004,0.004,20645.839,13130.38,1.0
beta_LA[121],-1.64,0.586,-2.5,-0.64,0.005,0.003,17270.036,13979.85,1.0
beta_LA[122],-0.962,0.501,-1.751,-0.16,0.003,0.003,23821.134,13208.945,1.0
beta_LA[123],-1.988,0.626,-2.947,-0.965,0.005,0.003,18906.956,14036.046,1.0
beta_LA[124],-1.666,0.595,-2.599,-0.719,0.005,0.003,17590.544,13959.604,1.0
beta_LA[125],-2.223,0.676,-3.28,-1.126,0.006,0.004,14764.913,12473.73,1.0
beta_LA[126],-1.243,0.601,-2.228,-0.311,0.004,0.003,21936.267,13642.124,1.0
beta_LA[127],-2.404,0.615,-3.397,-1.435,0.005,0.003,18313.393,13068.848,1.0
beta_LA[128],-0.966,0.706,-2.079,0.162,0.005,0.004,21807.169,13129.456,1.0
beta_LA[129],-1.334,0.453,-2.041,-0.612,0.003,0.003,18118.319,12949.012,1.0
beta_LA[130],-1.616,0.582,-2.51,-0.663,0.004,0.003,21621.277,13487.118,1.0
beta_LA[131],-2.104,0.671,-3.164,-1.025,0.005,0.004,18776.927,13473.869,1.0
beta_LA[132],-2.356,0.751,-3.581,-1.178,0.005,0.004,22619.16,15184.757,1.0
beta_LA[133],-1.715,0.606,-2.676,-0.747,0.004,0.003,20410.931,13158.118,1.0
beta_LA[134],-1.449,0.548,-2.328,-0.583,0.004,0.003,21856.129,13040.106,1.001
beta_LA[135],-1.706,0.611,-2.692,-0.755,0.005,0.004,15844.145,12891.863,1.0
beta_LA[136],-1.666,0.506,-2.45,-0.84,0.004,0.003,17134.814,13829.512,1.0
beta_LA[137],-1.589,0.605,-2.568,-0.65,0.004,0.003,20602.638,13888.751,1.0
beta_LA[138],-1.356,0.476,-2.12,-0.604,0.003,0.003,19747.278,12870.829,1.0
beta_LA[139],-1.969,0.638,-2.973,-0.933,0.005,0.004,18354.343,12857.69,1.0
beta_LA[140],-1.253,0.447,-1.985,-0.567,0.003,0.002,23435.643,13409.658,1.0
beta_LA[141],-1.788,0.589,-2.713,-0.829,0.005,0.004,13773.09,12757.179,1.0
beta_LA[142],-2.03,0.673,-3.078,-0.943,0.005,0.004,21481.219,15312.118,1.0
beta_LA[143],-1.902,0.638,-2.891,-0.852,0.004,0.003,23178.901,13928.131,1.0
beta_LA[144],-1.922,0.636,-2.909,-0.89,0.004,0.003,26217.016,13219.475,1.0
LA2,-0.136,0.056,-0.23,-0.049,0.001,0.0,7073.945,10670.385,1.0
LA3,0.724,0.064,0.623,0.828,0.001,0.001,4543.204,8069.132,1.0
mu_LT0,-0.082,0.084,-0.216,0.052,0.001,0.001,24636.634,13792.873,1.0
mu_LT1,0.056,0.085,-0.081,0.193,0.001,0.001,20549.201,14068.638,1.0
mu_SL0,0.021,0.085,-0.112,0.159,0.001,0.001,22976.367,13595.133,1.0
mu_SL1,-0.127,0.086,-0.264,0.011,0.001,0.0,25059.776,13491.75,1.0
kappa,1.605,0.212,1.276,1.946,0.002,0.001,10058.217,12226.556,1.0
theta,24.438,3.686,18.546,30.182,0.032,0.022,13534.094,12512.778,1.0
mu_LA,-1.792,0.154,-2.04,-1.549,0.002,0.002,4145.615,7941.864,1.0
