,subjnum,LT0,LT1,SL0,SL1,lambda0,beta_LA
121,71,0.1785142611063451,0.1473503026977465,0.4859223840443946,-0.19237258501830318,0.03794093977422657,-1.6191151359098506
122,72,0.2502208893052138,0.09240672524397142,0.7760561962830703,-0.26810118615196454,0.088735945143597,-0.9379156497890013
123,73,-0.44746393219359804,0.12549532530854557,0.48776131196023104,-0.4575742112324369,0.06688188981039808,-1.9586086138676917
124,74,0.055104743869096445,-0.06126528196442198,0.7339537696548973,-0.050923916160740546,0.030268243046914403,-1.6361907109733074
125,75,0.09703271594959048,0.13093796879151454,0.6307278956280562,0.10922286308576933,0.023887139200581334,-2.1935341214030775
126,76,0.1942364737441246,0.15047464615561978,0.7063185136103054,-0.3926476715213485,0.057809158911570256,-1.2130937891858091
127,77,-0.13789607940559623,0.3427061827088268,0.6848051155350432,-0.26415370359510004,0.08207634897886329,-2.380672479479974
128,79,-0.0034103046722895073,-0.0005315333586817131,0.7807035330850923,-0.10010303745516015,0.01254333044277689,-0.9375684048157704
129,80,-0.24473915416637465,0.22387423024957542,0.8132747071462685,0.048313734118813866,0.058770512243841735,-1.3157351585078874
130,82,0.17864508336119583,0.2614278345417699,0.8198044596697158,0.32927631248589184,0.10473224447636334,-1.5880090107449107
131,84,0.09192246516571709,0.19766715602168,0.6366321591299811,0.07753696119212329,0.08288542400105156,-2.091764696612581
132,85,-0.6655862044255677,0.12930284485697324,0.4710077162079198,-0.004407165322498371,0.06450867186437106,-2.3389105360847005
133,86,-0.4064927261431817,0.2221830193712989,0.9274462081359343,0.05180341064635918,0.08847948029478786,-1.6843876242389235
134,87,-0.40656816220693914,0.150844619207691,0.6779216617378466,-0.3166554260455947,0.07835279596695938,-1.4278652329186001
135,88,0.6144584807738307,-0.015066238607514574,0.520276743134068,-0.43432267276112657,0.019199190465518007,-1.677921254243734
136,89,0.1294338993604779,-0.05783022565356942,0.39313149206679737,-0.09120779382869604,0.08108770584802845,-1.642431213138865
137,90,0.2569079254388521,-0.38200395854278435,0.46959959086838376,-0.3680130442683578,0.044266531082145635,-1.5623786969300988
138,91,-0.0902173679997866,0.06609154429400617,0.5470891678515768,-0.2348160736798479,0.07105976580027437,-1.3327266404972162
139,92,-0.3737685593631014,0.2241413715390777,0.4255478570390317,-0.32853205088704085,0.04002062575887817,-1.9377538730835666
140,93,-0.2265903135520911,0.23522620581683223,0.8179609816211844,0.16229293431422923,0.08586250683686525,-1.2340257980504847
141,95,0.45697705676359623,0.0010862574067638862,0.561445243525314,-0.25385560146035135,0.0349418474561774,-1.7651443409825642
142,96,-0.27908043947260086,0.11867703193340676,0.7471431976619811,-0.17069408956280263,0.09724110964879001,-2.0101022189648745
143,97,0.43146271874691783,-0.18425040677678656,0.28486050606759306,-0.6040096652280995,0.08005158087457381,-1.880475849997992
144,98,-0.004937931135068497,-0.044069047938936366,1.0802291007287672,0.026807451671187726,0.12032115674995149,-1.8923633298973441
